GEOID,TractFIPS,poverty_pct,low_edu_pct,single_parent_pct,renter_pct,overcrowded_pct,no_vehicle_pct,nonemployed_u65_pct,MHLTH_CrudePrev,OBESITY_CrudePrev,miss_poverty_pct,miss_low_edu_pct,miss_single_parent_pct,miss_renter_pct,miss_overcrowded_pct,miss_no_vehicle_pct,miss_nonemployed_u65_pct,miss_MHLTH_CrudePrev,miss_OBESITY_CrudePrev
22051980000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
22051990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
22051990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
22055980000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
22057990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
22071001600,,,,,,,,,,,True,True,True,True,True,True,True,True,True
22071004402,,75.4,42.066420664206646,42.05607476635514,100.0,0.0,65.77540106951871,62.1,,,False,False,False,False,False,False,False,True,True
22071014500,22071014500,,44.05912450255827,,,,,100.0,25.6,40.1,True,False,True,True,True,True,False,False,False
22071980000,,30.0,0.0,,,,,50.0,,,False,False,True,True,True,True,False,True,True
22071980100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
22071990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
22073980000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
22075990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
22079980000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,False,False,True,True
22087990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
22101990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
22103990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
22109990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
22113990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
23005990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
23009990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
23013990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
23015990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
23023990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
23029990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
23031990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
24003740400,24003740400,,25.649067781843527,,,,,100.0,15.1,39.2,True,False,True,True,True,True,False,False,False
24003980000,,,16.666666666666664,,,,,100.0,,,True,False,True,True,True,True,False,True,True
24003990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
24005490605,24005490605,85.8,15.337423312883436,,100.0,0.0,10.650887573964498,58.4,35.8,31.7,False,False,True,False,False,False,False,False,False
24005980000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
24005980100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
24005980200,,,,,,,,,,,True,True,True,True,True,True,True,True,True
24009990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
24017990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
24019990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
24029990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
24035990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
24035990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
24035990200,,,,,,,,,,,True,True,True,True,True,True,True,True,True
24037990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
24039990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
24041990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
24043011000,24043011000,,25.98039215686275,,,,,100.0,15.3,44.4,True,False,True,True,True,True,False,False,False
24047980000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
24047990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
24510100300,24510100300,,36.26943005181347,,,,,100.0,22.5,44.8,True,False,True,True,True,True,False,False,False
24510250600,,,,,,,,,,,True,True,True,True,True,True,True,True,True
25001990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
25005990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
25007990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
25009990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
25015820802,25015820802,,,,,,,54.0,19.6,13.7,True,True,True,True,True,True,False,False,False
25017980000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
25019990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
25023990003,,,,,,,,,,,True,True,True,True,True,True,True,True,True
25025980101,25025980101,76.7,31.390134529147986,,,,,79.9,23.7,42.4,False,False,True,True,True,True,False,False,False
25025980300,25025980300,88.0,43.859649122807014,,,,,94.0,26.5,42.8,False,False,True,True,True,True,False,False,False
25025980700,,,,,,,,,,,True,True,True,True,True,True,True,True,True
25025981000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
25025981201,,,,,,,,,,,True,True,True,True,True,True,True,True,True
25025981501,,,,,,,,,,,True,True,True,True,True,True,True,True,True
25025981502,,,,,,,,,,,True,True,True,True,True,True,True,True,True
25025981600,,,,,,,,,,,True,True,True,True,True,True,True,True,True
25025981700,,,,,,,,,,,True,True,True,True,True,True,True,True,True
25025990101,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,False,False,False,False,False,False,False,True,True
25027731202,25027731202,,0.0,,,,,53.9,26.8,22.5,True,False,True,True,True,True,False,False,False
26001990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26003990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26005990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26007990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26009990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26011990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26011990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26013990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26017990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26019990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26021990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26029990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26031990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26033980100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26033980200,26033980200,,16.87612208258528,,,,,100.0,21.9,48.3,True,False,True,True,True,True,False,False,False
26033980300,,,5.072463768115942,,,,,100.0,,,True,False,True,True,True,True,False,True,True
26033990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26033990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26041990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26041990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26047990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26049980000,,0.0,0.0,0.0,66.66666666666666,0.0,0.0,16.700000000000003,,,False,False,False,False,False,False,False,True,True
26049980100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26053990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26055990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26057000400,26057000400,,16.864459712679576,,,,,100.0,18.2,45.7,True,False,True,True,True,True,False,False,False
26061990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26061990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26063990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26065004490,26065004490,,0.0,,,,,48.0,25.9,25.0,True,False,True,True,True,True,False,False,False
26065004491,26065004491,,,,,,,58.4,29.7,26.9,True,True,True,True,True,True,False,False,False
26065004492,26065004492,,0.0,,,,,44.4,27.1,24.9,True,False,True,True,True,True,False,False,False
26065004493,26065004493,,0.0,,,,,48.2,22.1,23.1,True,False,True,True,True,True,False,False,False
26065004494,26065004494,,0.0,,,,,42.6,24.0,23.1,True,False,True,True,True,True,False,False,False
26065980100,,0.0,0.0,75.0,0.0,0.0,0.0,13.0,,,False,False,False,False,False,False,False,True,True
26065980200,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26065980300,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26067982200,26067982200,,15.653112630442607,,,,,100.0,18.3,42.8,True,False,True,True,True,True,False,False,False
26069990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26075005800,26075005800,,17.095709570957098,,,,,100.0,18.5,47.0,True,False,True,True,True,True,False,False,False
26083980100,,66.7,0.0,,,,,0.0,,,False,False,True,True,True,True,False,True,True
26083990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26087336500,26087336500,,21.62485065710872,,,,,100.0,19.8,48.2,True,False,True,True,True,True,False,False,False
26089990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26095980000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26095990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26097990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26099982000,,100.0,,,100.0,0.0,0.0,55.6,,,False,True,True,False,False,False,False,True,True
26099982100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26099982200,,100.0,0.0,,,,,68.4,,,False,False,True,True,True,True,False,True,True
26099982300,26099982300,58.7,41.66666666666667,,,,,85.6,27.8,52.5,False,False,True,True,True,True,False,False,False
26099990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26101990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26103990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26105990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26107981300,26107981300,,0.0,,,,,49.2,26.8,25.6,True,False,True,True,True,True,False,False,False
26109990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26115990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26121990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26125981000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26127990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26131990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26139990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26141990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26147990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26151990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26153990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26157990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26159990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26161400200,26161400200,69.8,11.72161172161172,,100.0,15.555555555555555,16.666666666666664,55.2,31.3,24.7,False,False,True,False,False,False,False,False,False
26161422900,26161422900,84.1,28.389596015495293,,,,,98.5,28.9,52.6,False,False,True,True,True,True,False,False,False
26161984000,,0.0,0.0,0.0,0.0,0.0,0.0,12.5,,,False,False,False,False,False,False,False,True,True
26163985000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26163985200,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26163985300,,25.8,32.967032967032964,36.0,100.0,0.0,15.66265060240964,11.200000000000003,,,False,False,False,False,False,False,False,True,True
26163985400,,20.0,0.0,0.0,0.0,0.0,57.14285714285714,36.4,,,False,False,False,False,False,False,False,True,True
26163985500,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26163985600,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26163985700,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26163985900,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26163990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
26163990200,,,,,,,,,,,True,True,True,True,True,True,True,True,True
27031990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
27075990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
27123040802,27123040802,,0.0,,,,,29.900000000000006,18.6,18.4,True,False,True,True,True,True,False,False,False
27123980000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
27137990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
27163070801,27163070801,,18.13784764207981,,,,,100.0,13.0,35.4,True,False,True,True,True,True,False,False,False
27163070802,27163070802,,19.892473118279568,,,,,100.0,13.7,37.1,True,False,True,True,True,True,False,False,False
28045990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
28047980000,28047980000,,9.58904109589041,,,,,100.0,18.1,46.0,True,False,True,True,True,True,False,False,False
28047990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
28059990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
28067980000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
28081980000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
28143980000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
29001951000,29001951000,100.0,0.0,,100.0,0.0,64.70588235294117,82.4,36.3,34.0,False,False,True,False,False,False,False,False,False
29095980101,,,,,,,,,,,True,True,True,True,True,True,True,True,True
29095980802,,,,,,,,,,,True,True,True,True,True,True,True,True,True
29095989100,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,False,False,False,False,False,False,False,True,True
29095989200,,,,,,,,,,,True,True,True,True,True,True,True,True,True
29165030307,,,,,,,,,,,True,True,True,True,True,True,True,True,True
29183980000,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,,False,False,False,False,False,False,False,True,True
30035980000,,13.1,0.0,0.0,0.0,0.0,0.0,21.400000000000006,,,False,False,False,False,False,False,False,True,True
30067980600,,,,,,,,,,,True,True,True,True,True,True,True,True,True
30101980000,30101980000,,20.87912087912088,,,,,100.0,16.7,33.5,True,False,True,True,True,True,False,False,False
31109000600,31109000600,45.6,0.0,,100.0,0.0,52.38095238095239,49.3,21.8,24.9,False,False,True,False,False,False,False,False,False
31109003500,31109003500,,0.0,,,,,100.0,11.1,36.2,True,False,True,True,True,True,False,False,False
31109003601,31109003601,,28.166351606805296,,,,,100.0,12.8,38.9,True,False,True,True,True,True,False,False,False
31109983200,31109983200,,31.06796116504854,,,,,100.0,16.5,37.0,True,False,True,True,True,True,False,False,False
32005990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
32023980500,,,,,,,,,,,True,True,True,True,True,True,True,True,True
32031980000,32031980000,,,,,,,,16.0,35.6,True,True,True,True,True,True,True,False,False
32031980100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
32031980200,,,,,,,,,,,True,True,True,True,True,True,True,True,True
32031980300,,,,,,,,,,,True,True,True,True,True,True,True,True,True
32031990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
32031990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
32510990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
33011980101,,,,,,,,,,,True,True,True,True,True,True,True,True,True
33015980011,,,,,,,,,,,True,True,True,True,True,True,True,True,True
33015990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
34001000100,34001000100,48.4,28.47058823529412,21.086956521739133,62.264150943396224,10.817610062893083,28.930817610062892,46.6,,,False,False,False,False,False,False,False,True,True
34001000200,34001000200,29.1,21.197759586385178,21.99108469539376,45.9214501510574,6.646525679758309,17.14501510574018,20.5,,,False,False,False,False,False,False,False,True,True
34001000300,34001000300,26.4,30.785209804736187,21.845794392523366,77.66410912190963,13.469735720375105,37.084398976982094,36.4,,,False,False,False,False,False,False,False,True,True
34001000400,34001000400,41.1,13.93336218087408,20.303030303030305,66.40845070422536,15.985915492957748,39.718309859154935,28.099999999999994,,,False,False,False,False,False,False,False,True,True
34001000500,34001000500,31.1,36.218302094818085,18.319327731092436,55.306603773584904,13.915094339622641,31.721698113207548,26.400000000000006,,,False,False,False,False,False,False,False,True,True
34001001100,34001001100,45.1,31.705364291433145,48.72979214780601,90.27196652719665,5.334728033472803,61.82008368200837,47.9,,,False,False,False,False,False,False,False,True,True
34001001200,34001001200,34.2,20.670391061452513,25.233644859813083,52.71646859083192,0.0,21.561969439728355,35.400000000000006,,,False,False,False,False,False,False,False,True,True
34001001300,34001001300,25.0,12.743190661478598,39.94708994708995,56.09065155807366,0.0,29.320113314447593,29.799999999999997,,,False,False,False,False,False,False,False,True,True
34001001400,34001001400,61.4,25.649530127142068,63.15205327413984,78.72340425531915,5.5186170212765955,45.07978723404255,50.7,,,False,False,False,False,False,False,False,True,True
34001001500,34001001500,39.0,42.561983471074385,43.01801801801802,97.35516372795969,2.8967254408060454,71.15869017632241,61.0,,,False,False,False,False,False,False,False,True,True
34001001900,34001001900,31.7,14.073339940535185,26.05042016806723,90.87353324641461,3.5202086049543677,52.9335071707953,40.6,,,False,False,False,False,False,False,False,True,True
34001002300,34001002300,42.5,46.657754010695186,37.41935483870968,75.09933774834437,10.596026490066226,55.76158940397351,29.799999999999997,,,False,False,False,False,False,False,False,True,True
34001002400,34001002400,34.1,28.35820895522388,45.13618677042802,89.38053097345133,6.1946902654867255,62.590506838294445,46.0,,,False,False,False,False,False,False,False,True,True
34001002500,34001002500,28.4,22.443270127447935,33.895921237693386,80.49975502204802,3.3317001469867713,53.01322880940715,34.2,,,False,False,False,False,False,False,False,True,True
34001010101,34001010101,5.4,6.055960137983902,7.347876004592423,16.607773851590103,0.0,6.784452296819787,22.099999999999994,,,False,False,False,False,False,False,False,True,True
34001010102,34001010102,6.7,8.08448652585579,11.740041928721174,27.70780856423174,0.0,6.675062972292191,22.0,,,False,False,False,False,False,False,False,True,True
